Classification Level,Count
Edwardsiella hoshinae,14
Brevibacillus thermoruber PM1,11
Cronobacter muytjensii ATCC 51329,10
Bacillus thioparans,29
Micromonospora haikouensis,12
Mycobacterium elephantis,14
Escherichia coli DEC8C,12
Candidatus Nitrosoarchaeum limnia SFB1,10
Bacillus sp. FJAT-27238,15
Lactobacillus otakiensis,12
Escherichia coli DEC12C,11
Oerskovia turbata,13
Streptomyces rubrolavendulae,20
Bacillus anthracis 52-G,11
Blattabacterium sp. (Cryptocercus kyebangensis),12
Bacillus cereus biovar anthracis str. CI,11
Paenibacillus curdlanolyticus YK9,10
Acinetobacter boissieri,14
Clostridium beijerinckii ATCC 35702,14
Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046,13
Filifactor villosus,15
Rhodococcus koreensis,23
Caulobacter henricii,20
Acidovorax caeni,11
Candidatus Methylopumilus turicensis,14
Bordetella hinzii,20
Campylobacter hominis,13
Halobacillus salinus,17
Listonella pelagia,14
Methylorubrum thiocyanatum,20
Enterococcus mundtii ATCC 882,13
Acetobacter okinawensis,18
Mycobacterium mantenii,11
Bacillus anthracis str. CDC 684,11
Acinetobacter albensis,13
Vibrio mimicus,33
Nocardia elegans,10
Xanthomonas citri pv. malvacearum,17
Bacillus thuringiensis DAR 81934,10
Shigella dysenteriae 1617,13
Streptococcus downei,22
Bacillus sp. SIT10,13
Escherichia coli EPEC C342-62,11
Brevundimonas subvibrioides,27
Thermus thermophilus,28
Gordonia hydrophobica,12
Catabacter hongkongensis,18
Borrelia hispanica,26
Bacteroides faecis,12
Streptomyces griseolus,11
methanotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev),12
Bowdeniella nasicola,13
Candidatus Schneideria nysicola,20
Sporosarcina pasteurii,29
Zobellella denitrificans,16
Shigella flexneri K-671,10
gamma proteobacterium symbiont of Piezodorus hybneri,13
Anaerotignum lactatifermentans,13
Lactobacillus saniviri,10
Streptococcus cristatus,65
Nocardia vulneris,10
Candidatus Streptomyces philanthi bv. triangulum diadema,21
Bacillus sp. FJAT-44921,11
Candidatus Erwinia dacicola,17
Lactobacillus taiwanensis,10
Empedobacter falsenii genomovar 2,12
Bordetella petrii,31
Escherichia coli DEC6E,13
bacterium endosymbiont of Nycterophylia cf. coxata,14
Rubrivivax gelatinosus,16
Candidatus Phytoplasma convolvuli,10
Pseudomonas zhaodongensis,15
Escherichia coli DEC11D,14
Chromobacterium sp. IIBBL 112-1,16
Staphylococcus devriesei,14
Streptomyces cacaoi,18
Desulfovibrio dechloracetivorans,18
Aeromonas hydrophila NJ-35,10
Bacillus arbutinivorans,18
Gallibacterium melopsittaci,12
Vibrio parahaemolyticus 3259,13
Corynebacterium confusum,17
Bacillus thuringiensis HD-771,12
Butyrivibrio hungatei,12
Mycoplasma sp. 'ovine/caprine serogroup 11',11
[Clostridium] saccharolyticum,17
Sphingomonas wittichii,11
Parageobacillus thermoglucosidasius C56-YS93,10
Aggregatibacter segnis,22
Pseudomonas abietaniphila,13
Bacillus glycinifermentans,26
Sphingomonas pseudosanguinis,17
Trichormus variabilis,11
Ensifer terangae,16
Weissella soli,12
Bordetella pseudohinzii,14
Streptococcus pneumoniae CDC0288-04,10
Marinobacter pelagius,10
Firmicutes bacterium,24
Flavobacterium psychrolimnae,11
Mycobacterium paraense,18
Faecalicatena orotica,21
Lactobacillus plantarum subsp. argentoratensis,11
[Clostridium] sphenoides,12
Clostridium budayi,11
Vibrio casei,11
Providencia heimbachae,20
Staphylococcus petrasii subsp. jettensis,10
Bacillus thuringiensis serovar israelensis,24
Lactobacillus mali,10
Serratia odorifera,17
Mycoplasmopsis iners,11
Photorhabdus akhurstii,19
Burkholderia seminalis,24
Bacillus thuringiensis serovar alesti,14
Promicromonospora sukumoe,11
Janthinobacterium agaricidamnosum,15
Psychromonas ingrahamii 37,11
Agrobacterium rubi,17
Pseudoclavibacter helvolus,11
Xenorhabdus hominickii,18
Promicromonospora umidemergens,12
Shigella flexneri K-1770,11
Bacillus psychrosaccharolyticus,17
Acinetobacter baumannii 1058283,11
Bacillus sp. Y1,14
Staphylococcus auricularis,23
Pseudomonas syringae pv. maculicola,10
Veillonella dispar,13
Pseudoclavibacter bifida,12
Trabulsiella guamensis,12
Streptomyces marokkonensis,17
Paenibacillus castaneae,12
[Desulfotomaculum] guttoideum,14
Shewanella sp. MR-4,10
Shewanella halifaxensis HAW-EB4,10
Streptococcus pluranimalium,26
Frigoribacterium faeni,19
Bacillus sp. KW-12,17
Pantoea conspicua,18
Chromohalobacter japonicus,11
Geosporobacter ferrireducens,12
Kingella kingae,23
Cronobacter turicensis,25
Yersinia pseudotuberculosis PB1/+,14
Clostridium diolis,10
Prevotella salivae,13
Klebsiella pneumoniae BIDMC 47,10
Viridibacillus arenosi,24
Granulicatella para-adiacens,11
Arthrobacter citreus,17
Streptomyces labedae,11
Fusobacterium nucleatum subsp. animalis,21
Nocardiopsis exhalans,10
Streptomyces massasporeus,11
Buchnera aphidicola (Yamatocallis tokyoensis),10
Salmonella enterica subsp. enterica serovar Hadar,37
Rummeliibacillus pycnus,18
Acidiphilium cryptum,10
Pseudomonas lutea,16
Yersinia aldovae,13
Exiguobacterium antarcticum,12
Mycobacterium lentiflavum,17
Neptunomonas phycophila,11
Escherichia coli O104:H4 str. C227-11,22
Pseudidiomarina aquimaris,11
Chryseobacterium bovis,12
Escherichia coli DEC2C,12
Dietzia cercidiphylli,19
Maribacter dokdonensis,12
Paracoccus homiensis,13
Micromonospora terminaliae,10
Helicobacter felis,16
Pseudomonas mucidolens,15
Kitasatospora azatica KCTC 9699,10
Bacillus thuringiensis HD-789,14
Halolactibacillus miurensis,11
Acinetobacter baumannii LAC-4,12
Bacillus thuringiensis serovar chinensis CT-43,13
Pantoea rodasii,22
Photobacterium aquimaris,13
Pseudoalteromonas distincta,11
Staphylococcus fleurettii,10
Lettuce yellows phytoplasma,10
Yersinia pestis Angola,14
epsilon proteobacterium ectosymbiont of Rimicaris exoculata,22
Lactococcus garvieae ATCC 49156,12
Borrelia parkeri,10
Shigella boydii 4444-74,12
Vibrio jasicida,15
Yersinia enterocolitica subsp. palearctica,10
[Clostridium] indolis,12
Dolichospermum circinale,23
Sugarcane phytoplasma (uncharacterized),13
Bacillus velezensis UCMB5033,10
Microbulbifer agarilyticus,11
Mollicutes bacterium,18
Streptomyces thinghirensis,11
Peptoniphilus lacrimalis,13
Bacillus cereus C1L,14
Chryseobacterium taklimakanense,12
Achromobacter piechaudii,28
Streptomyces rubrogriseus,16
Rhizobium helanshanense,11
Escherichia coli DEC3F,14
Escherichia coli DEC8D,11
Streptomyces viridifaciens,11
Virgibacillus pantothenticus,30
Bacillus xiamenensis,36
Arcanobacterium phocae,26
Pseudomonas panacis,12
Vagococcus lutrae,10
Gordonia paraffinivorans,12
Pluralibacter gergoviae,33
Brevibacillus invocatus,24
Promicromonospora aerolata,15
Lactobacillus kalixensis,10
Arthrobacter ginsengisoli,14
Ruminococcus champanellensis,10
Paenibacillus cookii,18
Paenibacillus sp. lzh-N1,15
Actinomyces viscosus,19
Haemophilus influenzae 86-028NP,12
Komagataeibacter oboediens 174Bp2,10
Pedobacter antarcticus,10
Bacillus anthracis str. 3166,11
Clostridium sulfidigenes,17
Clostridium butyricum E4 str. BoNT E BL5262,12
Mycobacterium talmoniae,12
Brachybacterium muris,11
Achromobacter denitrificans,44
Streptomyces tumescens,11
Fictibacillus gelatini,16
bacterium LF-3,10
Paenibacillus sp. FSL R5-0912,10
Plantibacter flavus,23
Bifidobacterium boum,10
Cenchrus americanus,17
Corynebacterium ureicelerivorans,14
Acinetobacter sp. WC-743,10
Nocardiopsis aegyptia,26
Paenibacillus polymyxa SC2,13
endosymbiont of Sphenophorus levis,18
Mannheimia ruminalis,16
Stappia indica,15
Escherichia coli DEC7C,11
Kocuria sediminis,14
Candidatus Carsonella ruddii,34
Azospirillum oryzae,18
Salipaludibacillus agaradhaerens,12
Acidovorax temperans,16
Ochrobactrum pituitosum,13
Corynebacterium atypicum,13
Olsenella uli,11
Bradyrhizobium cytisi,10
Lactobacillus micheneri,15
Bacillus subtilis gtP20b,10
Aureimonas altamirensis,35
Sporolactobacillus inulinus,18
Marinobacter sediminum,13
Lactobacillus acetotolerans,10
Sphingomonas leidyi,15
Candidatus Streptomyces philanthi bv. quattuordecimpunctatus,12
Clostridium botulinum 202F,10
Buchnera aphidicola (Mollitrichosiphum tenuicorpus),10
Candidatus Curculioniphilus endosymbiont of Curculio sikkimensis,16
Peptoniphilus indolicus,12
Capnocytophaga cynodegmi,14
Pseudoramibacter alactolyticus,13
Faecalibaculum rodentium,17
Candidatus Trichorickettsia mobilis,10
[Eubacterium] cellulosolvens,15
Candidatus Tremblaya princeps,45
Rathayibacter tritici,12
Vibrio parahaemolyticus VP2007-095,14
Agrobacterium skierniewicense,13
Paraclostridium benzoelyticum,31
Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088,11
Pediococcus parvulus,34
Idiomarina baltica OS145,12
Streptomyces nojiriensis,14
Pandoraea norimbergensis,12
Salmonella enterica subsp. enterica serovar Poona,11
Lysobacter enzymogenes,25
Tsukamurella paurometabola,16
Rhodococcus rhodnii,10
Ochrobactrum grignonense,14
Halomonas utahensis,12
Methyloversatilis universalis,10
Escherichia coli DEC9D,13
Candidatus Pseudomonas adelgestsugas,24
Francisella tularensis subsp. novicida,26
Marinobacter salarius,10
Escherichia coli O169:H41,14
Shuttleworthia satelles,10
Myroides sp. ZB35,10
Pseudoalteromonas sp. S8-8,10
Massilia timonae,44
Bifidobacterium dentium JCM 1195 = DSM 20436,10
Cupriavidus pauculus,13
[Clostridium] amygdalinum,12
Rhizobium lusitanum,21
Anaerocolumna aminovalerica,13
Acinetobacter baumannii 1271213,10
Bacteroides luti,17
Clostridioides difficile M68,11
Caldicellulosiruptor bescii,13
Colwellia sp. MT41,10
Enterobacter roggenkampii,33
Salinicola zeshunii,15
Alteromonas nigrifaciens,25
Bacteroides cellulosilyticus,14
Prevotella copri,10
Streptomyces fungicidicus,15
Microbacterium keratanolyticum,12
Lentimicrobium saccharophilum,10
Komagataeibacter nataicola,10
Streptomyces subrutilus,17
Clostridium saccharobutylicum DSM 13864,12
Hyphomonas neptunium,11
Capnocytophaga granulosa,19
Gluconacetobacter johannae,12
Bacillus anthracis str. A0248,11
Mannheimia glucosida,15
Mycobacterium vulneris,11
Pontibacter korlensis,14
Lonsdalea quercina,42
Erysipelotrichaceae bacterium SG0102,11
Clostridium sp. DL-VIII,13
Agathobaculum desmolans,14
Rhodobacter blasticus,10
Porphyromonas somerae,11
Micromonospora oryzae,10
Blueberry stunt phytoplasma,12
Clostridium carnis,10
Bacillus sp. JS,10
Aeromonas veronii B565,10
Bacillus subtilis subsp. subtilis 6051-HGW,10
Methylobacterium sp. 17Sr1-1,11
Bacteroides fluxus,10
Salmonella enterica subsp. enterica serovar Litchfield,13
Acinetobacter baumannii AB5256,10
Halobacillus kuroshimensis,19
Campylobacter blaseri,12
Shewanella sp. Pdp11,10
Acinetobacter baumannii OIFC032,12
Halomonas smyrnensis,18
Desulfotomaculum ferrireducens,10
Marinobacter maritimus,12
Acinetobacter soli,40
Advenella mimigardefordensis,14
Pseudomonas asplenii,10
Pseudoalteromonas arabiensis,14
Winkia neuii,11
Prevotella albensis,11
Sporosarcina koreensis,17
Deinococcus geothermalis,10
Leeuwenhoekiella palythoae,12
Crenothrix polyspora,12
Deinococcus ficus,10
Hathewaya histolytica,10
Streptococcus vestibularis,12
Lysinibacillus varians,16
Syntrophococcus sucromutans,11
Shewanella woodyi,13
Siccationidurans antarcticus,11
Propionicimonas paludicola,15
Pantoea rwandensis,14
Sphaerotilus natans,10
Acinetobacter baumannii 573719,12
Pseudomonas guariconensis,16
Anaerotruncus colihominis,16
Acetivibrio ethanolgignens,10
Sulfobacillus thermosulfidooxidans,26
Chryseobacterium hominis,30
Empedobacter falsenii genomovar 1,12
Oscillibacter valericigenes,11
Curtobacterium,20
Mycoplasma putrefaciens,11
Nocardia aciditolerans,17
Yangia pacifica,13
Bacillus bombysepticus str. Wang,13
Cellulophaga algicola,20
Escherichia coli 97.0246,11
Escherichia coli 8-415-05_S3_C1,10
Trichococcus collinsii,16
Dyella marensis,12
Martelella mediterranea,11
Halomonas alimentaria,10
Chryseobacterium jejuense,15
Bacillus cereus AH187,14
Aeromonas sp. CA23,10
Halomonas cupida,13
Enterobacter sp. FB,11
Cellulomonas flavigena,15
Bacillus pichinotyi,16
Trueperella abortisuis,10
Clostridium perfringens B str. ATCC 3626,14
Slackia isoflavoniconvertens,11
Desulfotomaculum nigrificans,15
Candidatus Piscichlamydia salmonis,10
Pseudoalteromonas sp. '520P1 No. 423',11
Streptomyces,10
Erwinia,13
Lysobacter gummosus,17
Bacteroides dorei CL02T12C06,10
Streptomyces althioticus,10
Photobacterium piscicola,10
Ruminococcus lactaris,14
Halomonas taeanensis,12
Enterococcus rivorum,12
Ochrobactrum lupini,11
Neisseria perflava,20
Clostridiaceae bacterium,10
Exiguobacterium antarcticum DSM 14480,10
Microbacter margulisiae,10
Microbacterium azadirachtae,11
Providencia rustigianii,23
Mitsuokella jalaludinii,15
Oribacterium sinus,10
Moraxella lacunata,19
Arcanobacterium hippocoleae,17
Marinobacter vinifirmus,11
Eggplant big bud phytoplasma,10
Paenibacillus polymyxa SQR-21,13
Clostridium sp. LF2,16
Pseudomonas sp. 58 R 12,10
Porphyromonas endodontalis,12
Paenibacillus prosopidis,12
Methylobacterium organophilum,15
Janthinobacterium sp. CG23_2,14
Candidatus Phytoplasma pini,12
Roseomonas gilardii,11
Flavobacterium anhuiense,12
Pelosinus defluvii,12
Staphylococcus hyicus,16
Aliivibrio salmonicida LFI1238,12
Brevibacterium aurantiacum,14
Acetanaerobacterium elongatum,10
Exiguobacterium acetylicum DSM 20416,10
Streptomyces luteogriseus,11
Corynebacterium canis,10
Bacteroides oleiciplenus,10
Acidovorax carolinensis,17
Methylomonas koyamae,10
Escherichia coli W,14
Acidovorax defluvii,11
[Clostridium] sporosphaeroides,16
Mogibacterium timidum,11
Borrelia recurrentis,17
Bacillus thuringiensis serovar indiana,14
Massilia oculi,14
Leuconostoc inhae,18
Aggregatibacter aphrophilus NJ8700,12
Lactobacillus versmoldensis,10
Streptomyces coeruleorubidus,14
Streptomyces pulveraceus,18
Conchiformibius kuhniae,14
Streptomyces thermogriseus,24
Vibrio sp. dhg,12
Listeria seeligeri,18
Duganella zoogloeoides,12
Schaalia hyovaginalis,10
Shigella flexneri 2930-71,12
Enterobacter hormaechei subsp. hoffmannii,16
Advenella incenata,14
Lactobacillus gallinarum,14
Coprobacillus cateniformis,17
Arsenophonus endosymbiont of Bemisia tabaci,19
Tenacibaculum aestuarii,12
Prevotella disiens,20
Candidatus Hamiltonella defensa (Bemisia tabaci),11
Clostridium baratii str. Sullivan,10
Treponema medium,30
Mycobacterium haemophilum,10
Bacillus thuringiensis serovar finitimus YBT-020,14
Varibaculum cambriense,11
Mycobacterium thermoresistibile,13
Raoultella ornithinolytica 2-156-04_S1_C1,10
Shewanella sp. WE21,10
Bacillus thuringiensis serovar tolworthi,14
Streptococcus pyogenes serotype M18,11
Shigella boydii 3594-74,13
Rarimicrobium hominis,11
Corynebacterium variabile,34
Campylobacter sp. 'vulpis_Italy',11
Corynebacterium stationis,32
Fusobacterium canifelinum,14
Fusobacterium ulcerans,28
Microbacterium imperiale,10
Streptomyces filamentosus,16
Variovorax ginsengisoli,16
Escherichia coli O127:H6,14
Cardinium endosymbiont of Bemisia tabaci,10
Aeromonas sp. ASNIH5,10
Ensifer aridi,10
Pelosinus fermentans DSM 17108,16
Pseudomonas alkylphenolica,13
Oryza sativa Indica Group (long-grained rice),10
Paenibacillus turicensis,10
Shewanella baltica OS117,10
Cronobacter sakazakii E764,12
Aeromonas hydrophila YL17,10
Microbacterium lacus,21
Bifidobacterium gallicum,10
Agrobacterium fabrum,18
Clostridium acetobutylicum EA 2018,11
Paenibacillus bovis,10
Bacteroides pyogenes,24
Segniliparus rotundus,10
Staphylococcus pettenkoferi,17
Paenibacillus sp. FSL R7-0273,11
Streptomyces flaveus,16
Pseudomonas savastanoi pv. phaseolicola,17
Brevibacillus panacihumi W25,11
Clostridium acetobutylicum DSM 1731,11
Aquamicrobium defluvii,11
Ehrlichia ruminantium (heartwater rickettsia),15
Brevibacterium paucivorans,10
Vibrio halioticoli,19
Leeuwenhoekiella aequorea,11
Pseudomonas syringae pv. cerasicola,10
Streptococcus ratti,10
Leifsonia xyli,24
Acinetobacter baumannii 1195185_11,10
Saccharothrix texasensis,11
Streptomyces griseoluteus,10
Photorhabdus kayaii,12
Clavibacter nebraskensis,18
Paraburkholderia sediminicola,13
Enterococcus malodoratus ATCC 43197,11
Paenibacillus sp. FSL P4-0081,10
Pseudoalteromonas carrageenovora,13
Oerskovia paurometabola,13
Massilia haematophila,13
Aquamicrobium lusatiense,10
Castellaniella defragrans,13
Clostridium perfringens C str. JGS1495,18
Escherichia coli DEC2D,10
Desulfomicrobium orale,10
Fusobacterium gonidiaformans,10
Alistipes finegoldii,15
Brevibacillus brevis NBRC 100599,15
Vibrio nigripulchritudo,16
Acinetobacter sp. 1264765,11
Burkholderia pseudomallei MSHR5858,12
Bacillus sp. 72,13
Bacillus thuringiensis serovar kurstaki str. YBT-1520,28
Acinetobacter baumannii 458282,10
Hathewaya limosa,11
Selenomonas artemidis,11
Advenella kashmirensis,17
Arthrobacter luteolus,12
Corynebacterium glutamicum ATCC 14067,11
Streptomyces tanashiensis,16
Shewanella psychrophila,10
Actinoalloteichus cyanogriseus,17
Bacillus thuringiensis serovar kurstaki str. HD-1,15
Moellerella wisconsensis,16
Vibrio parahaemolyticus NIHCB0603,11
Salinicola halophilus,17
Hyphomonas jannaschiana,11
Bradyrhizobium neotropicale,11
Anaerobiospirillum succiniciproducens,10
Fusobacterium nucleatum subsp. vincentii 3_1_27,10
Paraprevotella clara,10
Turicibacter sp. H121,12
Brachybacterium conglomeratum,19
Exiguobacterium arabatum,13
Klebsiella quasivariicola,11
Thermobifida alba,12
Arthrobacter sp. YC-RL1,10
Desulfosporosinus acidiphilus SJ4,10
Vagococcus teuberi,12
Methylosinus trichosporium,19
Micromonospora chokoriensis,42
Hypsibius dujardini,10
Clostridium sp. Marseille-P2434,12
Dokdonia genika,11
Wolinella succinogenes,14
Chromohalobacter canadensis,32
Pseudomonas marincola,11
Brevibacillus panacihumi,14
Kitasatospora cinereorecta,10
Rhodococcus zopfii,12
Bacillus toyonensis BCT-7112,12
Averyella dalhousiensis,14
[Clostridium] colinum,11
Desulfosporosinus youngiae DSM 17734,10
Salmonella enterica subsp. enterica serovar Berta,13
Clostridium perfringens str. 13,10
Photobacterium sp. J15,14
Alcanivorax jadensis,11
Pseudomonas proteolytica,16
Rhodobacter sphaeroides 2.4.1,12
Paenibacillus sp. IHB B 3084,10
Bacteroides eggerthii,14
Actinoplanes sp. SE50/110,12
Dialister pneumosintes,20
Paenibacillus humicus,17
Sporosarcina saromensis,11
Clostridioides difficile 630,11
Ruminococcus sp. 5_1_39BFAA,12
Mycobacterium leprae,13
Aeromonas sp. ASNIH1,10
Ferrimonas marina,12
Corynebacterium glucuronolyticum,15
Neorhizobium alkalisoli,12
Lactobacillus senioris,11
Bacillus chungangensis,10
Shigella sonnei 3226-85,13
Porphyrobacter tepidarius,10
Pseudomonas savastanoi pv. glycinea,12
Shigella flexneri 1235-66,11
Acetobacter nitrogenifigens,10
Bacteroides finegoldii,12
Amycolatopsis australiensis,11
Brevundimonas naejangsanensis,16
Comamonadaceae bacterium,10
Selenomonas noxia,14
Aeromonas piscicola,16
Laceyella sp. FBKL4.010,11
Vibrio metoecus,13
Leptotrichia goodfellowii,12
Pseudomonas oleovorans subsp. lubricantis,10
Jonquetella anthropi,16
Escherichia coli DEC1C,12
Peptoniphilus harei,11
Microbacterium endophyticum,14
Hungatella hathewayi,21
Zymobacter palmae,10
Anaerococcus octavius,10
Mycobacterium intracellulare subsp. chimaera,14
Streptomyces nanshensis,11
Tetragenococcus koreensis,11
Slackia equolifaciens,10
Citrobacter portucalensis,10
Escherichia coli B7-1,10
Ruminobacter amylophilus,14
Paenibacillus larvae subsp. larvae DSM 25430,16
Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505,13
Escherichia coli DEC10D,10
Aeromonas hydrophila AL09-71,10
Exiguobacterium sp. ZWU0009,12
Escherichia coli B,14
Leuconostoc suionicum,12
Bacillus coagulans DSM 1 = ATCC 7050,11
Lactobacillus nagelii,10
Treponema sp. oral taxon 228,10
Candidatus Liberibacter americanus,12
Sutterella parvirubra,11
Brevibacillus laterosporus LMG 15441,12
Candidatus Arthromitus sp. SFB-mouse-Yit,10
Scardovia inopinata,11
Aeromonas hydrophila ML09-119,10
Treponema pallidum,10
Shewanella baltica OS155,10
Actinomyces massiliensis,10
Kurthia zopfii,10
Salmonella enterica subsp. enterica serovar Inverness,12
Corynebacterium efficiens,13
Acinetobacter baumannii 25253_4,10
Bacillus coagulans 36D1,10
Myroides marinus,12
Proteobacteria bacterium,11
Streptomyces vinaceusdrappus,12
Herbaspirillum chlorophenolicum,12
Muricauda aquimarina,19
Mycobacterium paraffinicum,10
Thiomargarita namibiensis,11
Acetobacteraceae bacterium,14
Anoxybacillus contaminans,11
Marinobacter flavimaris,16
Flexispira rappini,15
Photobacterium angustum,10
Lactobacillus dextrinicus,12
[Haemophilus] parasuis,12
Rhizobium anhuiense,11
Mycobacterium vaccae,10
Slackia heliotrinireducens,10
Enterococcus flavescens ATCC 49996,10
Veillonella seminalis,10
Anabaena cylindrica PCC 7122,13
Corynebacterium tuscaniense,10
Desulfovibrio alaskensis,11
Roseovarius nubinhibens,10
Sporomusa ovata DSM 2662,11
Roseateles depolymerans,14
Methylorubrum extorquens AM1,11
Salmonella enterica subsp. enterica serovar Concord,11
Nitrosomonas europaea,12
Lactonifactor longoviformis,10
Chromohalobacter israelensis,17
Leptospira interrogans serovar Copenhageni,10
Pseudomonas synxantha,35
Bacillus anthracis str. A1055,11
Cryobacterium arcticum,12
Escherichia coli DEC1A,13
Psychrobacter urativorans,10
Agrobacterium vitis pv. musae,10
Corynebacterium lipophiloflavum,11
Bacillus thermocopriae,10
Pseudoalteromonas viridis,10
Lactobacillus nodensis,14
Pseudoalteromonas gelatinilytica,10
Azorhizobium caulinodans,11
Azorhizobium doebereinerae,12
Microbacterium proteolyticum,11
Microbacterium natoriense,10
Carnobacterium jeotgali MS3,10
Brachybacterium rhamnosum,10
Castellaniella denitrificans,11
Streptomyces tauricus,19
Acinetobacter baumannii 25878_3,10
Comamonas jiangduensis,10
Rhizobium vignae,10
Lactobacillus vini,11
Chryseobacterium vrystaatense,10
Shewanella pealeana ATCC 700345,11
Acinetobacter rhizosphaerae,12
Acinetobacter baumannii 16553_9,10
Bulleidia extructa,11
Streptomyces griseochromogenes,10
Bacillus velezensis NAU-B3,10
Stenotrophomonas koreensis,10
Enterococcus faecium C68,12
Mogibacterium diversum,13
Leptospira broomii,10
Fusobacterium russii,12
Nguyenibacter vanlangensis,10
Edwardsiella sp. (in: Bacteria),12
Tenacibaculum mesophilum,12
Denitratisoma oestradiolicum,10
Bacillus velezensis FZB42,10
Escherichia coli DH1,14
Marinobacter adhaerens,14
Bacillus subtilis subsp. subtilis str. JH642,10
Azospirillum sp. TSH58,10
Shewanella baltica OS223,10
Hydrotalea flava,10
Streptomyces spectabilis,13
Alteromonas australica,14
Megasphaera micronuciformis,13
Escherichia coli DEC9A,13
Corynebacterium callunae,10
Acidovorax cattleyae,10
Paenibacillus mucilaginosus KNP414,13
Bacillus subtilis QB928,10
Clostridioides difficile M120,11
Bacillus sp. Pc3,10
gamma proteobacterium ectosymbiont of Leptonemella aphanothecae,12
Streptomyces halstedii,11
Nodularia sphaerocarpa,11
Cellulomonas cellasea,12
Clostridium gasigenes,11
Halomonas stevensii,13
Aeromonas salmonicida subsp. pectinolytica 34mel,11
Bacillus subtilis subsp. subtilis str. SMY,10
Clostridioides difficile CD196,10
Paenibacillus sp. FSL H7-0737,10
Thalassospira permensis,15
Ruminococcus bromii,13
Actinobacillus indolicus,13
Paenibacillus wynnii,15
Bacillus sp. DM2,10
symbiont of Nezara viridula,11
Paenibacillus beijingensis,10
Marinobacter guineae,10
Acinetobacter baumannii 1293320,10
Xanthomonadaceae bacterium,13
Halomonas neptunia,10
Paraburkholderia sabiae,14
Caballeronia zhejiangensis,15
Shimwellia blattae DSM 4481 = NBRC 105725,11
Anaerococcus lactolyticus,11
Phyllobacterium zundukense,10
Aeromonas eucrenophila,10
Bacillus amyloliquefaciens DSM 7,10
Actinomyces oricola,10
Prevotella brevis,13
Vibrio sp. 2521-89,10
Enterococcus caccae,11
Paraphotobacterium marinum,10
Clostridium cellulovorans 743B,10
Acinetobacter baumannii TG22142,12
